#	Temperatur 7 (°C)	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 8 (°C)
394	37.03	36.41	39.74	39.27	35.68	41.30	43.07	27.75
395	37.04	36.43	39.75	39.28	35.70	41.31	43.08	27.76
396	37.05	36.44	39.77	39.29	35.71	41.32	43.09	27.77
397	37.06	36.46	39.78	39.30	35.72	41.34	43.10	27.78
398	37.07	36.47	39.79	39.31	35.73	41.35	43.11	27.79
399	37.08	36.49	39.80	39.32	35.74	41.36	43.13	27.80
400	37.09	36.50	39.82	39.33	35.76	41.38	43.14	27.82
401	37.10	36.52	39.83	39.34	35.78	41.39	43.15	27.82
402	37.12	36.53	39.85	39.34	35.78	41.40	43.16	27.84
403	37.12	36.55	39.85	39.36	35.80	41.41	43.17	27.85
404	37.13	36.57	39.87	39.37	35.81	41.43	43.18	27.86
405	37.14	36.58	39.88	39.37	35.82	41.44	43.19	27.86
406	37.15	36.60	39.89	39.38	35.83	41.45	43.20	27.88
407	37.15	36.61	39.90	39.40	35.85	41.47	43.21	27.88
408	37.17	36.63	39.91	39.40	35.86	41.48	43.22	27.90
409	37.18	36.64	39.93	39.42	35.87	41.49	43.23	27.91
410	37.19	36.65	39.94	39.43	35.89	41.51	43.24	27.92
411	37.20	36.67	39.95	39.43	35.90	41.52	43.25	27.93
412	37.21	36.69	39.96	39.44	35.91	41.53	43.26	27.94
413	37.22	36.70	39.98	39.45	35.93	41.54	43.28	27.95
414	37.23	36.72	39.99	39.46	35.94	41.56	43.28	27.96
415	37.23	36.73	40.00	39.48	35.95	41.57	43.29	27.97
416	37.25	36.75	40.01	39.48	35.96	41.58	43.30	27.98
417	37.25	36.76	40.03	39.49	35.98	41.59	43.32	27.99
418	37.26	36.78	40.04	39.50	35.99	41.61	43.32	28.00
419	37.27	36.79	40.05	39.51	36.00	41.61	43.33	28.01
420	37.28	36.80	40.06	39.52	36.01	41.63	43.35	28.02
421	37.29	36.82	40.07	39.53	36.02	41.64	43.36	28.03
422	37.30	36.84	40.08	39.54	36.04	41.65	43.37	28.04
423	37.31	36.85	40.10	39.55	36.05	41.66	43.38	28.05
424	37.32	36.86	40.11	39.56	36.06	41.68	43.39	28.06
425	37.33	36.88	40.12	39.57	36.07	41.69	43.40	28.07
426	37.34	36.89	40.13	39.57	36.08	41.70	43.40	28.08
427	37.34	36.91	40.14	39.58	36.10	41.71	43.41	28.09
428	37.36	36.92	40.16	39.59	36.11	41.72	43.42	28.10
429	37.37	36.93	40.17	39.60	36.12	41.74	43.43	28.11
430	37.37	36.95	40.18	39.61	36.13	41.75	43.44	28.12
431	37.38	36.96	40.19	39.62	36.14	41.76	43.46	28.13
432	37.40	36.97	40.20	39.63	36.16	41.77	43.47	28.14
433	37.40	36.99	40.21	39.64	36.17	41.78	43.47	28.15
434	37.41	37.01	40.22	39.65	36.18	41.80	43.48	28.16
435	37.42	37.02	40.23	39.65	36.19	41.80	43.49	28.17
436	37.43	37.04	40.25	39.67	36.20	41.82	43.50	28.18
437	37.44	37.05	40.26	39.67	36.21	41.83	43.51	28.19
438	37.44	37.06	40.27	39.68	36.23	41.84	43.52	28.20
439	37.45	37.08	40.28	39.69	36.24	41.85	43.53	28.21
440	37.46	37.09	40.29	39.70	36.25	41.86	43.54	28.22
441	37.47	37.11	40.30	39.71	36.26	41.87	43.55	28.23
442	37.48	37.12	40.31	39.72	36.27	41.89	43.56	28.24
443	37.49	37.13	40.33	39.73	36.28	41.90	43.57	28.25
444	37.50	37.15	40.34	39.74	36.29	41.91	43.58	28.26
445	37.51	37.16	40.35	39.74	36.30	41.92	43.59	28.27
446	37.52	37.17	40.36	39.75	36.32	41.93	43.60	28.28
447	37.53	37.19	40.37	39.76	36.33	41.94	43.61	28.29
448	37.53	37.20	40.38	39.77	36.34	41.95	43.62	28.30
449	37.55	37.21	40.39	39.78	36.35	41.97	43.62	28.31
450	37.55	37.23	40.41	39.79	36.36	41.98	43.64	28.32
451	37.56	37.24	40.41	39.80	36.37	41.98	43.64	28.33
452	37.57	37.25	40.42	39.81	36.38	42.00	43.65	28.33
453	37.58	37.27	40.44	39.82	36.39	42.01	43.66	28.35
454	37.59	37.28	40.45	39.83	36.41	42.02	43.67	28.36
455	37.60	37.30	40.46	39.83	36.42	42.03	43.68	28.37
456	37.60	37.31	40.47	39.84	36.43	42.03	43.69	28.38
457	37.62	37.32	40.48	39.85	36.44	42.05	43.70	28.39
458	37.62	37.34	40.49	39.86	36.46	42.06	43.71	28.40
459	37.63	37.35	40.50	39.87	36.46	42.07	43.72	28.41
460	37.64	37.36	40.51	39.88	36.48	42.08	43.73	28.42
461	37.65	37.37	40.52	39.88	36.49	42.09	43.74	28.43
462	37.66	37.39	40.53	39.90	36.49	42.10	43.74	28.43
463	37.67	37.40	40.55	39.90	36.51	42.11	43.76	28.45
464	37.68	37.42	40.55	39.91	36.52	42.13	43.77	28.45
465	37.69	37.43	40.57	39.92	36.53	42.13	43.77	28.46
466	37.69	37.44	40.58	39.93	36.55	42.15	43.78	28.47
467	37.70	37.46	40.59	39.94	36.55	42.16	43.79	28.48
468	37.71	37.46	40.60	39.95	36.56	42.17	43.80	28.49
469	37.72	37.48	40.61	39.96	36.57	42.17	43.81	28.50
470	37.72	37.50	40.62	39.96	36.59	42.19	43.82	28.52
471	37.73	37.51	40.64	39.97	36.59	42.20	43.82	28.53
472	37.74	37.52	40.64	39.98	36.60	42.21	43.84	28.53
473	37.75	37.54	40.66	39.99	36.62	42.22	43.84	28.54
474	37.76	37.55	40.66	40.00	36.62	42.23	43.85	28.55
475	37.77	37.56	40.67	40.01	36.64	42.24	43.86	28.56
476	37.77	37.57	40.69	40.01	36.64	42.25	43.87	28.57
477	37.78	37.58	40.70	40.02	36.66	42.26	43.88	28.58
478	37.79	37.60	40.71	40.03	36.67	42.27	43.89	28.59
479	37.80	37.61	40.72	40.04	36.68	42.27	43.90	28.60
480	37.81	37.62	40.73	40.05	36.68	42.28	43.90	28.61
481	37.82	37.64	40.74	40.06	36.70	42.30	43.91	28.62
482	37.83	37.65	40.75	40.06	36.71	42.31	43.92	28.63
483	37.83	37.66	40.76	40.07	36.72	42.31	43.93	28.63
484	37.84	37.67	40.77	40.08	36.73	42.33	43.94	28.65
485	37.85	37.69	40.78	40.09	36.74	42.34	43.95	28.66
486	37.86	37.70	40.79	40.10	36.76	42.35	43.96	28.67
487	37.87	37.72	40.80	40.11	36.76	42.36	43.97	28.68
488	37.87	37.72	40.81	40.11	36.77	42.36	43.97	28.68
489	37.88	37.74	40.82	40.12	36.79	42.38	43.99	28.69
490	37.89	37.75	40.84	40.13	36.79	42.39	43.99	28.70
491	37.90	37.76	40.84	40.14	36.80	42.40	44.00	28.71
492	37.91	37.78	40.86	40.15	36.81	42.41	44.01	28.72
493	37.91	37.79	40.86	40.15	36.83	42.42	44.02	28.73
494	37.92	37.80	40.88	40.17	36.83	42.42	44.02	28.74
495	37.93	37.81	40.89	40.17	36.84	42.43	44.03	28.74
496	37.94	37.82	40.90	40.18	36.86	42.44	44.04	28.76
497	37.94	37.84	40.90	40.19	36.86	42.45	44.05	28.77
498	37.96	37.85	40.92	40.20	36.88	42.46	44.06	28.78
499	37.96	37.86	40.93	40.21	36.88	42.47	44.07	28.79
500	37.97	37.87	40.94	40.21	36.89	42.48	44.07	28.80
501	37.98	37.89	40.95	40.22	36.91	42.49	44.08	28.81
502	37.99	37.90	40.96	40.23	36.91	42.50	44.09	28.82
503	37.99	37.91	40.97	40.24	36.92	42.51	44.10	28.82
504	38.00	37.92	40.98	40.24	36.94	42.52	44.10	28.83
505	38.01	37.94	40.99	40.25	36.94	42.53	44.12	28.84
506	38.01	37.95	41.00	40.26	36.95	42.54	44.12	28.85
507	38.02	37.96	41.01	40.27	36.97	42.55	44.13	28.86
508	38.03	37.97	41.02	40.27	36.97	42.56	44.14	28.87
509	38.03	37.99	41.03	40.27	36.97	42.57	44.15	28.87
510	38.03	38.00	41.04	40.28	36.96	42.58	44.16	28.88
511	38.03	38.01	41.05	40.29	36.97	42.58	44.16	28.88
512	38.04	38.02	41.06	40.29	36.98	42.59	44.17	28.89
513	38.05	38.03	41.07	40.30	37.00	42.60	44.18	28.90
514	38.06	38.04	41.08	40.31	37.01	42.61	44.19	28.90
515	38.06	38.05	41.09	40.32	37.02	42.62	44.20	28.92
516	38.08	38.07	41.10	40.33	37.03	42.63	44.21	28.93
517	38.09	38.08	41.11	40.34	37.05	42.64	44.21	28.94
518	38.09	38.09	41.12	40.35	37.06	42.65	44.22	28.95
519	38.10	38.10	41.13	40.36	37.07	42.66	44.23	28.96
520	38.11	38.11	41.14	40.37	37.08	42.67	44.23	28.97
521	38.12	38.12	41.15	40.37	37.09	42.68	44.24	28.98
522	38.13	38.14	41.16	40.38	37.10	42.68	44.25	28.99
523	38.13	38.15	41.17	40.39	37.11	42.69	44.26	28.99
524	38.14	38.16	41.18	40.41	37.12	42.70	44.27	29.01
525	38.15	38.18	41.19	40.41	37.13	42.71	44.27	29.01
526	38.16	38.18	41.20	40.42	37.14	42.72	44.28	29.02
527	38.17	38.19	41.21	40.42	37.15	42.73	44.29	29.03
528	38.18	38.21	41.22	40.43	37.16	42.73	44.30	29.04
529	38.18	38.22	41.23	40.44	37.17	42.75	44.30	29.05
530	38.19	38.23	41.24	40.44	37.18	42.76	44.31	29.06
531	38.20	38.24	41.25	40.45	37.18	42.77	44.32	29.07
532	38.20	38.25	41.26	40.46	37.19	42.77	44.33	29.08
533	38.21	38.27	41.27	40.47	37.20	42.78	44.33	29.09
534	38.22	38.28	41.28	40.48	37.21	42.79	44.35	29.09
535	38.23	38.29	41.29	40.48	37.22	42.80	44.35	29.11
536	38.24	38.30	41.30	40.49	37.23	42.81	44.36	29.12
537	38.24	38.31	41.31	40.50	37.24	42.81	44.37	29.12
538	38.25	38.32	41.31	40.51	37.25	42.82	44.38	29.13
539	38.26	38.33	41.33	40.52	37.26	42.83	44.38	29.14
540	38.27	38.34	41.33	40.52	37.27	42.84	44.39	29.15
541	38.28	38.36	41.34	40.53	37.28	42.85	44.40	29.16
542	38.28	38.37	41.35	40.54	37.29	42.86	44.41	29.17
543	38.30	38.38	41.36	40.55	37.30	42.86	44.41	29.18
544	38.30	38.39	41.37	40.56	37.30	42.88	44.42	29.18
545	38.31	38.40	41.38	40.56	37.31	42.88	44.43	29.19
546	38.32	38.41	41.39	40.57	37.32	42.89	44.44	29.20
547	38.32	38.42	41.40	40.58	37.33	42.90	44.44	29.21
548	38.33	38.43	41.41	40.58	37.34	42.91	44.45	29.22
549	38.34	38.45	41.42	40.59	37.35	42.92	44.46	29.23
550	38.34	38.46	41.43	40.60	37.36	42.92	44.47	29.24
551	38.35	38.47	41.44	40.61	37.37	42.93	44.47	29.25
552	38.36	38.48	41.45	40.62	37.38	42.94	44.48	29.26
553	38.37	38.49	41.45	40.62	37.38	42.95	44.49	29.26
554	38.37	38.50	41.46	40.63	37.40	42.96	44.49	29.27
555	38.38	38.51	41.47	40.64	37.40	42.97	44.50	29.28
556	38.39	38.53	41.49	40.65	37.41	42.97	44.51	29.29
557	38.40	38.54	41.50	40.66	37.42	42.98	44.52	29.30
558	38.40	38.54	41.51	40.66	37.43	42.99	44.52	29.30
559	38.41	38.56	41.51	40.67	37.44	43.00	44.53	29.32
560	38.42	38.57	41.52	40.67	37.45	43.01	44.54	29.32
561	38.43	38.58	41.53	40.68	37.46	43.01	44.54	29.33
562	38.43	38.59	41.54	40.69	37.47	43.03	44.56	29.34
563	38.44	38.60	41.55	40.70	37.47	43.03	44.56	29.35
564	38.45	38.61	41.56	40.70	37.48	43.04	44.57	29.35
565	38.45	38.62	41.57	40.71	37.49	43.05	44.57	29.37
566	38.46	38.63	41.58	40.72	37.50	43.06	44.59	29.38
567	38.47	38.64	41.59	40.73	37.51	43.07	44.59	29.38
568	38.47	38.66	41.60	40.73	37.52	43.08	44.60	29.39
569	38.48	38.66	41.61	40.74	37.53	43.08	44.60	29.40
570	38.49	38.67	41.61	40.75	37.54	43.09	44.61	29.41
571	38.49	38.68	41.62	40.75	37.54	43.10	44.62	29.41
572	38.50	38.69	41.63	40.76	37.55	43.10	44.63	29.42
573	38.51	38.70	41.64	40.77	37.56	43.11	44.63	29.43
574	38.52	38.72	41.65	40.78	37.57	43.12	44.64	29.45
575	38.53	38.73	41.66	40.79	37.58	43.13	44.65	29.45
576	38.53	38.74	41.67	40.80	37.59	43.14	44.65	29.46
577	38.54	38.75	41.68	40.80	37.60	43.14	44.67	29.47
578	38.55	38.76	41.69	40.81	37.61	43.16	44.67	29.47
579	38.55	38.77	41.70	40.81	37.62	43.16	44.68	29.48
580	38.56	38.78	41.70	40.82	37.62	43.17	44.68	29.49
581	38.57	38.79	41.71	40.83	37.63	43.18	44.69	29.50
582	38.58	38.80	41.72	40.84	37.64	43.19	44.70	29.51
583	38.58	38.81	41.73	40.84	37.65	43.19	44.71	29.52
584	38.59	38.82	41.74	40.85	37.65	43.20	44.71	29.52
585	38.60	38.83	41.75	40.86	37.66	43.21	44.72	29.54
586	38.60	38.84	41.76	40.87	37.67	43.22	44.73	29.55
587	38.61	38.85	41.77	40.87	37.68	43.23	44.73	29.55
588	38.61	38.87	41.78	40.87	37.68	43.23	44.74	29.56
589	38.61	38.87	41.78	40.87	37.69	43.24	44.75	29.56
590	38.62	38.88	41.79	40.88	37.69	43.25	44.76	29.57
591	38.63	38.89	41.80	40.89	37.70	43.26	44.76	29.58
592	38.63	38.90	41.81	40.90	37.71	43.27	44.77	29.58
593	38.64	38.91	41.82	40.91	37.72	43.27	44.78	29.59
594	38.65	38.92	41.83	40.92	37.73	43.28	44.79	29.60
595	38.66	38.93	41.84	40.93	37.74	43.29	44.79	29.61
596	38.66	38.95	41.85	40.93	37.75	43.29	44.80	29.62
597	38.67	38.96	41.86	40.94	37.76	43.31	44.81	29.63
598	38.68	38.96	41.87	40.94	37.77	43.31	44.81	29.63
599	38.68	38.98	41.87	40.95	37.77	43.32	44.82	29.64
600	38.69	38.99	41.88	40.96	37.78	43.33	44.82	29.65
601	38.70	39.00	41.89	40.97	37.79	43.33	44.83	29.66
602	38.70	39.01	41.90	40.98	37.80	43.34	44.83	29.67
603	38.71	39.02	41.91	40.99	37.81	43.35	44.84	29.67
604	38.72	39.03	41.92	40.99	37.82	43.35	44.85	29.68
605	38.73	39.04	41.93	41.00	37.83	43.36	44.86	29.69
606	38.74	39.05	41.94	41.01	37.84	43.37	44.87	29.70
607	38.74	39.05	41.94	41.02	37.84	43.38	44.87	29.71
608	38.75	39.07	41.95	41.02	37.85	43.38	44.88	29.71
609	38.75	39.07	41.96	41.03	37.86	43.39	44.89	29.72
610	38.76	39.09	41.97	41.04	37.87	43.40	44.89	29.73
611	38.77	39.10	41.98	41.05	37.88	43.41	44.90	29.74
612	38.78	39.10	41.99	41.05	37.88	43.41	44.91	29.74
613	38.78	39.11	42.00	41.06	37.90	43.42	44.91	29.76
614	38.79	39.13	42.00	41.07	37.91	43.43	44.92	29.76
615	38.80	39.14	42.02	41.07	37.91	43.44	44.93	29.77
616	38.80	39.15	42.02	41.08	37.92	43.44	44.94	29.78
617	38.81	39.15	42.03	41.09	37.93	43.45	44.94	29.79
618	38.82	39.17	42.04	41.10	37.94	43.46	44.95	29.80
619	38.83	39.17	42.05	41.10	37.94	43.46	44.96	29.80
620	38.83	39.19	42.06	41.11	37.95	43.47	44.96	29.81
621	38.84	39.19	42.06	41.12	37.96	43.48	44.97	29.82
622	38.85	39.21	42.07	41.12	37.97	43.48	44.97	29.84
623	38.85	39.21	42.08	41.13	37.98	43.49	44.98	29.84
624	38.86	39.22	42.09	41.14	37.99	43.51	44.99	29.85
625	38.86	39.23	42.10	41.15	37.99	43.51	44.99	29.85
626	38.87	39.24	42.10	41.15	38.00	43.52	45.00	29.86
627	38.88	39.25	42.11	41.16	38.01	43.53	45.01	29.87
628	38.88	39.26	42.12	41.16	38.02	43.53	45.01	29.88
629	38.89	39.27	42.13	41.17	38.03	43.54	45.02	29.89
630	38.90	39.28	42.14	41.18	38.03	43.55	45.03	29.89
631	38.91	39.29	42.15	41.19	38.04	43.56	45.04	29.91
632	38.91	39.30	42.16	41.19	38.05	43.56	45.04	29.92
633	38.92	39.31	42.16	41.20	38.05	43.57	45.05	29.92
634	38.93	39.32	42.18	41.21	38.07	43.58	45.06	29.92
635	38.93	39.33	42.19	41.22	38.07	43.58	45.06	29.94
636	38.94	39.34	42.19	41.22	38.08	43.60	45.07	29.94
637	38.95	39.35	42.20	41.23	38.09	43.60	45.07	29.95
638	38.95	39.36	42.21	41.24	38.09	43.60	45.08	29.96
639	38.96	39.37	42.22	41.24	38.10	43.61	45.09	29.97
640	38.96	39.38	42.23	41.25	38.11	43.62	45.09	29.98
641	38.97	39.39	42.23	41.25	38.12	43.62	45.10	29.99
642	38.98	39.39	42.24	41.26	38.12	43.63	45.11	29.99
643	38.99	39.41	42.25	41.27	38.13	43.64	45.11	30.00
644	38.99	39.42	42.26	41.28	38.14	43.65	45.12	30.01
645	39.01	39.42	42.27	41.28	38.15	43.65	45.13	30.02
646	39.01	39.43	42.28	41.29	38.16	43.66	45.13	30.03
647	39.02	39.44	42.28	41.30	38.17	43.67	45.14	30.03
648	39.03	39.45	42.29	41.30	38.17	43.67	45.15	30.04
649	39.03	39.46	42.30	41.31	38.18	43.68	45.16	30.04
650	39.04	39.47	42.31	41.32	38.19	43.69	45.16	30.06
651	39.05	39.48	42.32	41.32	38.20	43.69	45.17	30.06
652	39.05	39.49	42.32	41.33	38.20	43.70	45.17	30.07
653	39.06	39.50	42.33	41.34	38.21	43.71	45.18	30.08
654	39.07	39.51	42.34	41.34	38.22	43.71	45.19	30.09
655	39.07	39.52	42.35	41.35	38.23	43.72	45.19	30.10
656	39.08	39.52	42.36	41.36	38.24	43.72	45.20	30.10
657	39.09	39.53	42.36	41.36	38.24	43.73	45.20	30.11
658	39.10	39.55	42.38	41.38	38.25	43.74	45.21	30.12
659	39.10	39.56	42.38	41.38	38.25	43.75	45.21	30.12
660	39.10	39.57	42.39	41.39	38.26	43.75	45.22	30.13
661	39.11	39.57	42.40	41.39	38.27	43.76	45.23	30.14
662	39.12	39.58	42.41	41.39	38.28	43.77	45.24	30.15
663	39.12	39.59	42.41	41.40	38.29	43.78	45.24	30.16
664	39.13	39.60	42.42	41.41	38.29	43.78	45.25	30.17
665	39.14	39.61	42.43	41.42	38.30	43.79	45.26	30.17
666	39.14	39.62	42.44	41.43	38.31	43.79	45.26	30.18
667	39.15	39.63	42.45	41.43	38.32	43.80	45.27	30.19
668	39.16	39.64	42.46	41.44	38.33	43.81	45.27	30.20
669	39.16	39.65	42.46	41.45	38.33	43.81	45.28	30.20
670	39.17	39.65	42.47	41.45	38.34	43.82	45.29	30.21
671	39.17	39.67	42.48	41.46	38.34	43.83	45.29	30.22
672	39.18	39.67	42.49	41.47	38.36	43.84	45.30	30.22
673	39.19	39.68	42.49	41.47	38.36	43.84	45.31	30.24
674	39.19	39.69	42.50	41.48	38.37	43.85	45.31	30.24
675	39.20	39.70	42.51	41.49	38.38	43.86	45.32	30.25
676	39.21	39.71	42.52	41.49	38.38	43.86	45.32	30.26
677	39.21	39.72	42.53	41.50	38.39	43.87	45.33	30.27
678	39.22	39.73	42.53	41.51	38.40	43.88	45.34	30.27
679	39.23	39.74	42.54	41.51	38.40	43.88	45.34	30.28
680	39.23	39.74	42.55	41.51	38.41	43.89	45.35	30.29
681	39.24	39.76	42.56	41.52	38.42	43.90	45.35	30.29
682	39.25	39.76	42.57	41.53	38.43	43.90	45.36	30.30
683	39.25	39.77	42.57	41.54	38.44	43.91	45.37	30.31
684	39.26	39.78	42.58	41.54	38.44	43.92	45.37	30.32
685	39.26	39.79	42.59	41.55	38.45	43.92	45.38	30.32
686	39.27	39.80	42.60	41.56	38.46	43.93	45.39	30.33
687	39.28	39.81	42.60	41.57	38.47	43.94	45.40	30.34
688	39.28	39.82	42.61	41.57	38.48	43.95	45.40	30.35
689	39.29	39.83	42.62	41.58	38.48	43.95	45.41	30.36
690	39.30	39.84	42.63	41.58	38.49	43.96	45.42	30.36
691	39.31	39.84	42.64	41.59	38.50	43.97	45.42	30.37
692	39.31	39.85	42.64	41.60	38.50	43.97	45.43	30.38
693	39.32	39.86	42.65	41.60	38.51	43.98	45.43	30.39
694	39.32	39.87	42.66	41.61	38.52	43.99	45.44	30.40
695	39.33	39.88	42.67	41.62	38.52	43.99	45.44	30.40
696	39.34	39.89	42.68	41.62	38.53	44.00	45.45	30.41
697	39.34	39.90	42.68	41.63	38.54	44.01	45.46	30.42
698	39.35	39.91	42.69	41.64	38.54	44.01	45.46	30.43
699	39.36	39.91	42.70	41.64	38.55	44.02	45.47	30.44
700	39.36	39.92	42.71	41.65	38.56	44.03	45.48	30.44
701	39.37	39.93	42.72	41.66	38.57	44.03	45.48	30.45
702	39.38	39.94	42.72	41.67	38.57	44.04	45.49	30.46
703	39.38	39.95	42.73	41.67	38.58	44.05	45.49	30.46
704	39.39	39.95	42.74	41.67	38.59	44.06	45.50	30.47
705	39.40	39.97	42.75	41.68	38.59	44.06	45.51	30.48
706	39.40	39.98	42.75	41.69	38.61	44.07	45.51	30.49
707	39.41	39.99	42.76	41.70	38.61	44.07	45.52	30.49
708	39.42	39.99	42.77	41.70	38.62	44.08	45.53	30.50
709	39.43	40.00	42.78	41.71	38.62	44.09	45.53	30.50
710	39.43	40.01	42.78	41.71	38.63	44.09	45.54	30.51
711	39.43	40.02	42.79	41.72	38.64	44.10	45.55	30.52
712	39.44	40.03	42.80	41.72	38.65	44.11	45.55	30.53
713	39.45	40.03	42.81	41.73	38.65	44.11	45.55	30.54
714	39.45	40.04	42.82	41.74	38.66	44.12	45.57	30.54
715	39.46	40.05	42.82	41.75	38.67	44.13	45.57	30.55
716	39.46	40.06	42.83	41.75	38.68	44.13	45.58	30.56
717	39.47	40.06	42.83	41.76	38.68	44.14	45.58	30.57
718	39.48	40.08	42.84	41.76	38.69	44.15	45.59	30.57
719	39.49	40.09	42.85	41.77	38.69	44.15	45.59	30.58
720	39.50	40.09	42.86	41.78	38.70	44.16	45.60	30.59
721	39.50	40.10	42.87	41.78	38.70	44.16	45.60	30.60
722	39.51	40.11	42.87	41.79	38.71	44.17	45.61	30.60
723	39.51	40.12	42.88	41.80	38.72	44.18	45.62	30.61
724	39.52	40.13	42.89	41.80	38.72	44.18	45.62	30.62
725	39.52	40.13	42.90	41.81	38.73	44.19	45.63	30.62
726	39.53	40.14	42.90	41.81	38.74	44.20	45.64	30.63
727	39.53	40.16	42.91	41.82	38.75	44.20	45.64	30.64
728	39.54	40.16	42.92	41.83	38.75	44.21	45.65	30.65
729	39.54	40.17	42.93	41.84	38.76	44.22	45.65	30.65
730	39.55	40.18	42.94	41.84	38.77	44.22	45.66	30.66
731	39.56	40.19	42.94	41.84	38.77	44.23	45.67	30.67
732	39.57	40.20	42.95	41.85	38.78	44.24	45.67	30.68
733	39.57	40.21	42.96	41.86	38.79	44.24	45.68	30.68
734	39.58	40.21	42.97	41.87	38.80	44.25	45.69	30.70
735	39.58	40.22	42.97	41.87	38.80	44.25	45.69	30.70
736	39.59	40.23	42.98	41.88	38.80	44.26	45.70	30.71
737	39.60	40.24	42.99	41.88	38.81	44.27	45.70	30.72
738	39.60	40.24	42.99	41.89	38.82	44.27	45.71	30.73
739	39.61	40.25	43.00	41.89	38.83	44.28	45.71	30.73
740	39.61	40.26	43.01	41.90	38.84	44.28	45.72	30.74
741	39.62	40.27	43.02	41.91	38.84	44.29	45.72	30.74
742	39.63	40.28	43.02	41.92	38.85	44.30	45.73	30.75
743	39.63	40.29	43.03	41.92	38.85	44.30	45.74	30.76
744	39.64	40.29	43.04	41.92	38.86	44.31	45.74	30.77
745	39.64	40.31	43.05	41.93	38.87	44.32	45.75	30.77
746	39.65	40.31	43.05	41.94	38.87	44.32	45.76	30.78
747	39.66	40.31	43.06	41.95	38.88	44.32	45.76	30.79
748	39.66	40.32	43.06	41.95	38.89	44.32	45.77	30.79
749	39.67	40.33	43.07	41.96	38.89	44.33	45.77	30.80
750	39.68	40.34	43.08	41.97	38.90	44.33	45.77	30.80
751	39.68	40.35	43.09	41.97	38.91	44.34	45.78	30.82
752	39.69	40.36	43.10	41.98	38.91	44.34	45.78	30.82
753	39.69	40.37	43.11	41.98	38.92	44.35	45.79	30.83
754	39.70	40.37	43.11	41.99	38.93	44.36	45.80	30.84
755	39.71	40.38	43.12	41.99	38.93	44.37	45.80	30.84
756	39.72	40.39	43.13	42.00	38.94	44.37	45.81	30.85
757	39.72	40.40	43.14	42.01	38.95	44.38	45.82	30.86
758	39.72	40.41	43.14	42.02	38.96	44.39	45.82	30.86
759	39.73	40.42	43.15	42.02	38.96	44.39	45.83	30.87
760	39.73	40.43	43.16	42.03	38.97	44.40	45.83	30.88
761	39.74	40.44	43.16	42.03	38.97	44.41	45.84	30.89
762	39.75	40.44	43.17	42.04	38.98	44.41	45.85	30.89
763	39.75	40.45	43.18	42.05	38.98	44.42	45.85	30.91
764	39.76	40.45	43.19	42.05	38.99	44.42	45.86	30.90
765	39.77	40.46	43.19	42.06	39.00	44.43	45.86	30.92
766	39.77	40.47	43.20	42.06	39.00	44.44	45.87	30.92
767	39.78	40.48	43.21	42.07	39.01	44.44	45.88	30.93
768	39.79	40.49	43.22	42.08	39.02	44.45	45.88	30.93
769	39.79	40.50	43.22	42.08	39.02	44.46	45.89	30.94
770	39.80	40.50	43.23	42.09	39.03	44.46	45.89	30.95
771	39.80	40.51	43.24	42.09	39.04	44.47	45.90	30.96
772	39.81	40.52	43.24	42.10	39.05	44.47	45.90	30.96
773	39.81	40.53	43.25	42.11	39.05	44.48	45.91	30.97
774	39.82	40.54	43.26	42.11	39.06	44.49	45.91	30.98
775	39.83	40.54	43.26	42.12	39.06	44.49	45.92	30.99
776	39.84	40.55	43.27	42.13	39.08	44.50	45.93	30.99
777	39.84	40.56	43.28	42.13	39.08	44.50	45.93	31.00
778	39.85	40.57	43.29	42.14	39.08	44.51	45.94	31.01
779	39.85	40.57	43.29	42.14	39.09	44.52	45.94	31.01
780	39.86	40.59	43.30	42.15	39.10	44.52	45.95	31.02
781	39.87	40.59	43.31	42.15	39.10	44.53	45.95	31.03
782	39.87	40.60	43.31	42.16	39.11	44.54	45.96	31.03
783	39.88	40.61	43.32	42.17	39.12	44.54	45.96	31.05
784	39.88	40.61	43.33	42.18	39.12	44.55	45.97	31.05
785	39.89	40.63	43.34	42.18	39.13	44.56	45.98	31.06
786	39.89	40.63	43.35	42.18	39.14	44.56	45.99	31.07
787	39.90	40.64	43.35	42.19	39.14	44.57	45.99	31.07
788	39.90	40.65	43.36	42.20	39.15	44.57	46.00	31.08
789	39.91	40.66	43.36	42.20	39.15	44.58	46.00	31.09
790	39.92	40.66	43.37	42.21	39.16	44.59	46.01	31.10
791	39.92	40.67	43.38	42.21	39.17	44.59	46.01	31.10
792	39.93	40.68	43.39	42.23	39.17	44.60	46.01	31.10
793	39.94	40.69	43.39	42.23	39.18	44.60	46.03	31.12
794	39.94	40.69	43.40	42.23	39.19	44.61	46.03	31.12
795	39.95	40.70	43.40	42.24	39.20	44.62	46.03	31.13
796	39.95	40.71	43.41	42.24	39.20	44.63	46.04	31.13
797	39.96	40.71	43.42	42.25	39.21	44.63	46.05	31.14
798	39.96	40.72	43.43	42.26	39.21	44.63	46.05	31.15
799	39.97	40.73	43.43	42.26	39.22	44.64	46.06	31.16
800	39.98	40.74	43.44	42.27	39.23	44.65	46.06	31.16
801	39.98	40.74	43.45	42.27	39.23	44.65	46.07	31.16
